Timestamp;Name;Position;Rotation;Grabbed;Hand
0;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Left Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Metal Cube;(-0.11, 0.56, 5.65);(0.00, 0.00, 0.00);False;
7,158318;Metal Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
7,185834;Metal Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);True;Left Hand
7,659213;Right Hand Presence Physics;(0.36, 0.73, 5.40);(334.33, 345.33, 348.13)
7,659213;Left Hand Presence Physics;(0.11, 0.76, 5.44);(340.21, 4.19, 359.77)
7,659213;Right Controller;(0.35, 0.74, 5.40);(334.02, 345.06, 349.01)
7,659213;Left Controller;(0.13, 0.76, 5.44);(339.56, 5.52, 358.93)
7,659213;Metal Cube;(0.18, 0.73, 5.48);(345.91, 36.83, 5.49);True;Left Hand
8,160274;Right Hand Presence Physics;(0.37, 0.73, 5.41);(333.03, 351.66, 349.36)
8,160274;Left Hand Presence Physics;(0.22, 0.75, 5.42);(339.70, 14.41, 352.07)
8,160274;Right Controller;(0.36, 0.73, 5.41);(333.63, 349.10, 349.02)
8,160274;Left Controller;(0.22, 0.75, 5.42);(339.70, 14.41, 352.07)
8,160274;Metal Cube;(0.27, 0.71, 5.45);(349.32, 44.53, 359.90);True;Left Hand
8,202083;Metal Cube;(0.27, 0.71, 5.45);(349.19, 44.66, 0.20);True;Right Hand
8,661505;Right Hand Presence Physics;(0.40, 0.75, 5.41);(331.24, 355.65, 343.92)
8,661505;Left Hand Presence Physics;(0.20, 0.75, 5.42);(338.43, 12.29, 356.87)
8,661505;Right Controller;(0.41, 0.75, 5.41);(331.14, 356.35, 343.22)
8,661505;Left Controller;(0.19, 0.76, 5.42);(338.32, 11.89, 357.40)
8,661505;Metal Cube;(0.25, 0.72, 5.44);(345.09, 58.62, 3.65);True;Right Hand
9,162585;Right Hand Presence Physics;(0.37, 0.74, 5.40);(331.86, 349.29, 347.28)
9,162585;Left Hand Presence Physics;(0.25, 0.74, 5.40);(339.95, 22.71, 349.94)
9,162585;Right Controller;(0.37, 0.74, 5.40);(331.88, 349.25, 347.44)
9,162585;Left Controller;(0.25, 0.74, 5.40);(339.97, 23.09, 349.66)
9,162585;Metal Cube;(0.31, 0.71, 5.42);(342.49, 53.56, 4.00);True;Right Hand
9,664069;Right Hand Presence Physics;(0.42, 0.76, 5.40);(328.28, 2.62, 332.91)
9,664069;Left Hand Presence Physics;(0.28, 0.72, 5.38);(341.81, 36.24, 340.45)
9,664069;Right Controller;(0.43, 0.76, 5.40);(328.26, 3.35, 332.16)
9,664069;Left Controller;(0.28, 0.72, 5.37);(342.27, 36.99, 339.84)
9,664069;Metal Cube;(0.34, 0.70, 5.41);(331.83, 41.00, 14.30);True;Right Hand
10,16528;Right Hand Presence Physics;(0.33, 0.74, 5.38);(331.41, 338.68, 348.45)
10,16528;Left Hand Presence Physics;(0.23, 0.79, 5.41);(331.64, 22.72, 350.08)
10,16528;Right Controller;(0.32, 0.74, 5.38);(331.50, 337.82, 348.94)
10,16528;Left Controller;(0.23, 0.79, 5.41);(331.32, 22.68, 350.02)
10,16528;Metal Cube;(0.27, 0.73, 5.42);(10.19, 76.02, 349.16);True;Right Hand
10,6666;Right Hand Presence Physics;(0.39, 0.76, 5.39);(328.79, 350.37, 339.76)
10,6666;Left Hand Presence Physics;(0.27, 0.73, 5.37);(340.52, 36.41, 341.66)
10,6666;Right Controller;(0.39, 0.76, 5.39);(328.86, 350.24, 339.88)
10,6666;Left Controller;(0.28, 0.73, 5.37);(340.51, 36.76, 341.07)
10,6666;Metal Cube;(0.34, 0.71, 5.40);(331.82, 40.89, 13.47);True;Right Hand
11,09822;Metal Cube;(0.32, 0.73, 5.41);(339.15, 53.90, 0.45);False;
11,16761;Right Hand Presence Physics;(0.39, 0.76, 5.39);(329.36, 350.52, 341.08)
11,16761;Left Hand Presence Physics;(0.26, 0.76, 5.39);(336.01, 30.82, 347.47)
11,16761;Right Controller;(0.39, 0.76, 5.39);(329.37, 350.52, 341.07)
11,16761;Left Controller;(0.26, 0.76, 5.39);(336.01, 30.82, 347.47)
11,16761;Metal Cube;(0.32, 0.73, 5.41);(338.87, 53.62, 0.66);False;
11,46041;Metal Cube;(0.33, 0.72, 5.41);(341.52, 56.77, 358.63);True;Right Hand
11,66898;Right Hand Presence Physics;(0.40, 0.76, 5.36);(317.20, 38.96, 341.35)
11,66898;Left Hand Presence Physics;(0.27, 0.75, 5.38);(337.94, 33.90, 344.30)
11,66898;Right Controller;(0.39, 0.76, 5.39);(327.69, 350.26, 343.34)
11,66898;Left Controller;(0.27, 0.75, 5.38);(337.88, 33.81, 344.29)
11,66898;Metal Cube;(0.33, 0.72, 5.41);(340.32, 59.25, 359.06);True;Right Hand
12,17022;Right Hand Presence Physics;(0.50, 0.78, 5.39);(325.93, 9.39, 326.77)
12,17022;Left Hand Presence Physics;(0.19, 0.80, 5.41);(331.73, 21.13, 354.81)
12,17022;Right Controller;(0.50, 0.78, 5.39);(325.94, 9.31, 326.81)
12,17022;Left Controller;(0.19, 0.80, 5.40);(331.74, 21.16, 354.72)
12,17022;Metal Cube;(0.24, 0.76, 5.42);(347.19, 64.55, 356.61);True;Right Hand
12,67135;Right Hand Presence Physics;(0.47, 0.78, 5.39);(325.17, 2.58, 328.95)
12,67135;Left Hand Presence Physics;(0.23, 0.78, 5.40);(333.76, 26.45, 351.43)
12,67135;Right Controller;(0.47, 0.78, 5.39);(325.10, 3.52, 327.96)
12,67135;Left Controller;(0.22, 0.78, 5.40);(333.62, 25.98, 351.77)
12,67135;Metal Cube;(0.28, 0.75, 5.42);(344.32, 64.42, 357.39);True;Right Hand
13,1725;Right Hand Presence Physics;(0.56, 0.80, 5.37);(323.21, 16.65, 316.77)
13,1725;Left Hand Presence Physics;(0.19, 0.80, 5.40);(332.17, 22.24, 354.89)
13,1725;Right Controller;(0.55, 0.80, 5.37);(323.24, 15.29, 317.74)
13,1725;Left Controller;(0.19, 0.80, 5.40);(332.32, 22.81, 354.62)
13,1725;Metal Cube;(0.25, 0.76, 5.42);(343.42, 67.15, 357.37);True;Right Hand
13,67403;Right Hand Presence Physics;(0.52, 0.88, 5.30);(308.02, 6.65, 322.95)
13,67403;Left Hand Presence Physics;(0.23, 0.76, 5.40);(337.81, 28.19, 349.23)
13,67403;Right Controller;(0.52, 0.89, 5.30);(307.31, 7.45, 322.53)
13,67403;Left Controller;(0.23, 0.76, 5.40);(337.97, 28.25, 349.14)
13,67403;Metal Cube;(0.30, 0.75, 5.40);(320.17, 77.34, 2.51);True;Right Hand
14,17487;Right Hand Presence Physics;(0.42, 1.03, 5.28);(298.52, 345.08, 351.06)
14,17487;Left Hand Presence Physics;(0.25, 0.73, 5.40);(341.64, 30.68, 348.70)
14,17487;Right Controller;(0.42, 1.03, 5.28);(298.63, 344.24, 352.17)
14,17487;Left Controller;(0.25, 0.73, 5.40);(341.61, 30.69, 348.73)
14,17487;Metal Cube;(0.31, 0.77, 5.40);(290.63, 62.42, 29.56);True;Right Hand
14,67624;Right Hand Presence Physics;(0.41, 0.82, 5.37);(323.91, 348.75, 344.28)
14,67624;Left Hand Presence Physics;(0.21, 0.90, 5.38);(323.34, 30.86, 336.95)
14,67624;Right Controller;(0.40, 0.82, 5.37);(324.51, 348.11, 344.41)
14,67624;Left Controller;(0.21, 0.91, 5.38);(322.95, 31.43, 336.16)
14,67624;Metal Cube;(0.26, 0.86, 5.41);(1.81, 71.25, 335.76);True;Right Hand
15,17744;Right Hand Presence Physics;(0.33, 0.78, 5.38);(331.36, 339.59, 344.90)
15,17744;Left Hand Presence Physics;(0.27, 0.91, 5.35);(326.10, 46.15, 317.64)
15,17744;Right Controller;(0.33, 0.78, 5.38);(331.27, 340.67, 343.92)
15,17744;Left Controller;(0.27, 0.91, 5.36);(325.57, 45.18, 318.75)
15,17744;Metal Cube;(0.26, 0.85, 5.38);(36.14, 37.80, 322.92);True;Right Hand
15,67881;Right Hand Presence Physics;(0.37, 0.82, 5.39);(326.33, 349.97, 339.76)
15,67881;Left Hand Presence Physics;(0.23, 0.82, 5.39);(330.98, 32.37, 341.47)
15,67881;Right Controller;(0.37, 0.82, 5.39);(326.47, 349.90, 339.88)
15,67881;Left Controller;(0.23, 0.82, 5.39);(330.94, 32.41, 341.67)
15,67881;Metal Cube;(0.29, 0.79, 5.41);(340.98, 62.98, 350.37);True;Right Hand
15,76211;Metal Cube;(0.29, 0.79, 5.41);(342.28, 62.82, 350.25);False;
16,01269;Metal Cube;(0.29, 0.78, 5.41);(342.83, 62.74, 350.49);True;Right Hand
16,18005;Right Hand Presence Physics;(0.37, 0.81, 5.39);(326.33, 347.76, 338.02)
16,18005;Left Hand Presence Physics;(0.23, 0.81, 5.39);(332.07, 31.39, 342.85)
16,18005;Right Controller;(0.37, 0.81, 5.39);(326.15, 348.13, 337.53)
16,18005;Left Controller;(0.23, 0.81, 5.39);(332.09, 31.33, 342.93)
16,18005;Metal Cube;(0.29, 0.78, 5.41);(338.49, 63.48, 354.26);True;Right Hand
16,51424;Metal Cube;(0.29, 0.78, 5.41);(331.58, 64.64, 0.81);False;
16,68083;Right Hand Presence Physics;(0.38, 0.83, 5.37);(319.39, 349.68, 339.25)
16,68083;Left Hand Presence Physics;(0.23, 0.80, 5.40);(334.03, 31.09, 344.29)
16,68083;Right Controller;(0.38, 0.83, 5.37);(319.26, 349.56, 340.00)
16,68083;Left Controller;(0.23, 0.80, 5.40);(334.03, 31.09, 344.29)
16,68083;Metal Cube;(0.29, 0.78, 5.41);(332.27, 65.00, 0.88);False;
16,94548;Metal Cube;(0.30, 0.77, 5.41);(333.35, 65.17, 1.48);True;Right Hand
17,1125;Metal Cube;(0.30, 0.77, 5.41);(332.31, 69.78, 1.92);False;
17,1822;Right Hand Presence Physics;(0.39, 0.82, 5.35);(315.86, 344.11, 342.42)
17,1822;Left Hand Presence Physics;(0.23, 0.79, 5.40);(336.84, 29.25, 343.17)
17,1822;Right Controller;(0.37, 0.82, 5.37);(320.62, 349.63, 339.52)
17,1822;Left Controller;(0.23, 0.79, 5.40);(336.83, 29.23, 343.19)
17,1822;Metal Cube;(0.32, 0.78, 5.41);(333.75, 70.12, 1.54);False;
17,68296;Right Hand Presence Physics;(0.46, 0.79, 5.37);(314.75, 358.59, 295.60)
17,68296;Left Hand Presence Physics;(0.19, 0.77, 5.40);(337.07, 20.18, 353.08)
17,68296;Right Controller;(0.44, 0.80, 5.40);(325.66, 354.42, 297.10)
17,68296;Left Controller;(0.19, 0.77, 5.40);(337.23, 20.22, 353.29)
17,68296;Metal Cube;(0.36, 0.80, 5.40);(6.83, 50.12, 353.39);False;
18,18425;Right Hand Presence Physics;(0.41, 0.82, 5.35);(309.51, 358.45, 347.77)
18,18425;Left Hand Presence Physics;(0.19, 0.76, 5.40);(338.17, 20.88, 352.03)
18,18425;Right Controller;(0.41, 0.83, 5.39);(316.95, 3.43, 337.86)
18,18425;Left Controller;(0.19, 0.76, 5.40);(338.18, 20.92, 352.02)
18,18425;Metal Cube;(0.37, 0.79, 5.43);(334.42, 84.69, 357.28);False;
18,68605;Right Hand Presence Physics;(0.40, 0.82, 5.35);(315.81, 342.40, 330.44)
18,68605;Left Hand Presence Physics;(0.24, 0.75, 5.40);(341.34, 25.57, 355.91)
18,68605;Right Controller;(0.38, 0.82, 5.37);(320.93, 347.95, 332.86)
18,68605;Left Controller;(0.24, 0.76, 5.40);(341.10, 26.01, 356.16)
18,68605;Metal Cube;(0.32, 0.78, 5.40);(338.88, 64.55, 0.74);False;
18,82524;Metal Cube;(0.31, 0.78, 5.40);(337.03, 63.09, 2.79);True;Left Hand
18,85286;Metal Cube;(0.31, 0.78, 5.40);(337.03, 63.09, 2.79);False;
19,18688;Right Hand Presence Physics;(0.43, 0.82, 5.38);(304.97, 304.62, 284.71)
19,18688;Left Hand Presence Physics;(0.23, 0.78, 5.40);(341.54, 29.61, 13.41)
19,18688;Right Controller;(0.43, 0.81, 5.39);(324.14, 359.71, 313.99)
19,18688;Left Controller;(0.23, 0.78, 5.40);(341.72, 29.60, 14.08)
19,18688;Metal Cube;(0.28, 0.79, 5.41);(331.56, 61.30, 15.88);False;
19,68809;Right Hand Presence Physics;(0.43, 0.80, 5.39);(320.17, 356.56, 3.96)
19,68809;Left Hand Presence Physics;(0.21, 0.78, 5.41);(338.41, 20.88, 3.82)
19,68809;Right Controller;(0.42, 0.80, 5.39);(321.87, 351.97, 9.38)
19,68809;Left Controller;(0.21, 0.78, 5.41);(338.44, 20.90, 3.85)
19,68809;Metal Cube;(0.25, 0.79, 5.43);(333.98, 54.20, 4.79);False;
20,1893;Right Hand Presence Physics;(0.45, 0.80, 5.39);(322.36, 2.95, 341.69)
20,1893;Left Hand Presence Physics;(0.21, 0.78, 5.41);(337.15, 19.77, 357.89)
20,1893;Right Controller;(0.45, 0.80, 5.39);(322.48, 2.77, 340.92)
20,1893;Left Controller;(0.21, 0.78, 5.41);(337.15, 19.76, 357.84)
20,1893;Metal Cube;(0.25, 0.78, 5.43);(335.98, 53.29, 358.88);False;
20,46758;Metal Cube;(0.29, 0.76, 5.41);(340.14, 58.08, 355.57);True;Right Hand
20,6904;Right Hand Presence Physics;(0.38, 0.79, 5.38);(322.12, 352.13, 344.47)
20,6904;Left Hand Presence Physics;(0.25, 0.76, 5.40);(339.25, 24.95, 353.75)
20,6904;Right Controller;(0.38, 0.79, 5.38);(322.12, 352.28, 344.19)
20,6904;Left Controller;(0.25, 0.76, 5.40);(339.26, 24.99, 353.77)
20,6904;Metal Cube;(0.29, 0.76, 5.41);(343.89, 63.49, 352.61);True;Right Hand
21,02482;Metal Cube;(0.30, 0.76, 5.41);(342.37, 62.63, 354.00);False;
21,19156;Right Hand Presence Physics;(0.40, 0.79, 5.39);(321.83, 358.13, 337.01)
21,19156;Left Hand Presence Physics;(0.24, 0.76, 5.40);(340.80, 21.94, 353.63)
21,19156;Right Controller;(0.40, 0.79, 5.39);(321.82, 358.47, 336.47)
21,19156;Left Controller;(0.23, 0.76, 5.40);(340.79, 21.47, 353.90)
21,19156;Metal Cube;(0.34, 0.77, 5.41);(346.38, 63.99, 352.12);False;
21,69281;Right Hand Presence Physics;(0.50, 0.77, 5.41);(334.54, 15.39, 292.27)
21,69281;Left Hand Presence Physics;(0.14, 0.77, 5.42);(338.52, 3.03, 14.88)
21,69281;Right Controller;(0.50, 0.77, 5.41);(334.54, 15.40, 292.25)
21,69281;Left Controller;(0.14, 0.77, 5.42);(338.51, 3.03, 14.89)
21,69281;Metal Cube;(0.43, 0.79, 5.43);(23.55, 55.42, 339.25);False;
22,19402;Right Hand Presence Physics;(0.42, 0.78, 5.39);(323.21, 356.11, 328.00)
22,19402;Left Hand Presence Physics;(0.19, 0.77, 5.41);(339.49, 12.33, 9.40)
22,19402;Right Controller;(0.41, 0.78, 5.39);(323.32, 355.43, 328.19)
22,19402;Left Controller;(0.19, 0.77, 5.41);(339.52, 12.77, 9.14)
22,19402;Metal Cube;(0.34, 0.77, 5.41);(352.92, 56.22, 350.47);False;
22,4169;Metal Cube;(0.30, 0.75, 5.40);(350.28, 50.63, 354.05);True;Left Hand
22,54243;Metal Cube;(0.30, 0.75, 5.39);(351.49, 46.24, 352.88);False;
22,69512;Right Hand Presence Physics;(0.40, 0.78, 5.39);(325.99, 353.56, 330.21)
22,69512;Left Hand Presence Physics;(0.23, 0.78, 5.41);(337.49, 19.41, 9.67)
22,69512;Right Controller;(0.40, 0.78, 5.39);(325.97, 353.93, 329.96)
22,69512;Left Controller;(0.23, 0.79, 5.41);(337.69, 19.22, 10.21)
22,69512;Metal Cube;(0.29, 0.76, 5.40);(351.09, 45.33, 357.26);False;
23,19639;Right Hand Presence Physics;(0.45, 0.78, 5.39);(325.66, 3.49, 320.44)
23,19639;Left Hand Presence Physics;(0.21, 0.78, 5.42);(339.96, 16.34, 15.55)
23,19639;Right Controller;(0.45, 0.78, 5.39);(325.67, 3.34, 320.97)
23,19639;Left Controller;(0.21, 0.78, 5.42);(339.59, 16.19, 14.64)
23,19639;Metal Cube;(0.27, 0.76, 5.42);(350.94, 43.20, 1.86);False;
23,50277;Metal Cube;(0.29, 0.77, 5.40);(348.93, 47.66, 0.25);True;Right Hand
23,69763;Right Hand Presence Physics;(0.39, 0.76, 5.40);(330.76, 350.93, 326.06)
23,69763;Left Hand Presence Physics;(0.23, 0.79, 5.41);(337.84, 20.58, 13.72)
23,69763;Right Controller;(0.39, 0.77, 5.40);(330.75, 350.93, 326.06)
23,69763;Left Controller;(0.23, 0.79, 5.41);(337.84, 20.59, 13.71)
23,69763;Metal Cube;(0.29, 0.77, 5.40);(345.51, 47.19, 4.96);True;Right Hand
23,83664;Metal Cube;(0.29, 0.77, 5.40);(345.22, 46.41, 9.06);False;
24,19866;Right Hand Presence Physics;(0.45, 0.77, 5.40);(329.78, 359.81, 308.51)
24,19866;Left Hand Presence Physics;(0.19, 0.78, 5.42);(341.61, 13.87, 16.79)
24,19866;Right Controller;(0.45, 0.77, 5.40);(329.79, 359.83, 308.51)
24,19866;Left Controller;(0.19, 0.78, 5.42);(341.61, 13.85, 16.81)
24,19866;Metal Cube;(0.37, 0.80, 5.40);(353.55, 46.56, 1.86);False;
24,69975;Right Hand Presence Physics;(0.43, 0.78, 5.39);(324.05, 351.88, 313.66)
24,69975;Left Hand Presence Physics;(0.19, 0.77, 5.40);(337.73, 14.21, 5.83)
24,69975;Right Controller;(0.43, 0.78, 5.39);(323.29, 350.94, 313.21)
24,69975;Left Controller;(0.19, 0.77, 5.40);(337.58, 14.38, 5.62)
24,69975;Metal Cube;(0.35, 0.80, 5.38);(346.30, 40.67, 359.60);False;
25,20108;Right Hand Presence Physics;(0.43, 0.77, 5.19);(325.37, 340.87, 334.33)
25,20108;Left Hand Presence Physics;(0.19, 0.77, 5.21);(336.95, 10.95, 11.46)
25,20108;Right Controller;(0.43, 0.77, 5.15);(325.37, 340.94, 334.34)
25,20108;Left Controller;(0.20, 0.77, 5.18);(336.97, 10.97, 11.46)
25,20108;Metal Cube;(0.36, 0.77, 5.15);(333.64, 38.75, 12.11);False;
25,70227;Right Hand Presence Physics;(0.53, 0.87, 3.86);(303.00, 84.76, 281.22)
25,70227;Left Hand Presence Physics;(0.17, 0.76, 4.09);(337.02, 9.23, 11.38)
25,70227;Right Controller;(0.53, 0.88, 3.85);(304.56, 92.11, 275.12)
25,70227;Left Controller;(0.17, 0.76, 4.09);(337.04, 9.20, 11.43)
25,70227;Metal Cube;(0.49, 0.93, 3.89);(349.10, 120.63, 327.19);False;
26,14786;Metal Cube;(0.40, 0.78, 4.21);(305.00, 21.95, 102.47);False;
26,20348;Right Hand Presence Physics;(0.42, 0.81, 4.19);(329.63, 8.23, 61.41)
26,20348;Left Hand Presence Physics;(0.14, 0.77, 4.08);(333.99, 4.58, 15.79)
26,20348;Right Controller;(0.42, 0.80, 4.19);(330.15, 8.10, 61.40)
26,20348;Left Controller;(0.14, 0.77, 4.08);(333.78, 4.49, 16.00)
26,20348;Metal Cube;(0.37, 0.70, 4.36);(330.60, 12.92, 121.05);False;
26,70451;Right Hand Presence Physics;(0.43, 0.75, 4.09);(331.12, 354.42, 34.77)
26,70451;Left Hand Presence Physics;(0.13, 0.76, 4.09);(335.08, 1.96, 17.17)
26,70451;Right Controller;(0.43, 0.75, 4.09);(330.27, 354.52, 33.89)
26,70451;Left Controller;(0.13, 0.76, 4.09);(335.07, 1.95, 17.20)
26,70451;Metal Cube;(0.20, 0.05, 5.28);(1.20, 1.21, 359.93);False;
27,20585;Right Hand Presence Physics;(0.45, 0.77, 3.77);(321.35, 0.47, 15.03)
27,20585;Left Hand Presence Physics;(0.14, 0.75, 3.78);(335.07, 2.56, 17.90)
27,20585;Right Controller;(0.45, 0.77, 3.74);(321.19, 0.51, 14.45)
27,20585;Left Controller;(0.14, 0.75, 3.75);(335.09, 2.58, 17.90)
27,20585;Metal Cube;(0.23, 0.05, 5.41);(359.66, 274.18, 359.66);False;
27,7072;Right Hand Presence Physics;(0.07, 0.78, 2.59);(314.95, 357.36, 8.25)
27,7072;Left Hand Presence Physics;(-0.21, 0.76, 2.61);(330.61, 3.83, 17.44)
27,7072;Right Controller;(0.04, 0.78, 2.57);(314.75, 356.84, 8.66)
27,7072;Left Controller;(-0.24, 0.76, 2.60);(330.40, 3.84, 17.12)
27,7072;Metal Cube;(0.26, 0.05, 5.43);(359.65, 274.08, 359.67);False;
28,20826;Right Hand Presence Physics;(-0.96, 0.78, 3.02);(312.87, 355.53, 9.70)
28,20826;Left Hand Presence Physics;(-1.27, 0.76, 3.05);(330.84, 359.66, 17.92)
28,20826;Right Controller;(-0.97, 0.78, 3.05);(312.87, 355.53, 9.70)
