Timestamp;Name;Position;Rotation;Grabbed;Hand
0;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Left Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Metal Cube;(-0.11, 0.56, 5.65);(0.00, 0.00, 0.00);False;
12,04308;Left Controller;(0.16, 0.76, 4.27);(335.18, 359.76, 5.33)
12,04308;Metal Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
12,54439;Right Hand Presence Physics;(0.36, 0.78, 5.40);(334.37, 0.00, 336.28)
12,54439;Left Hand Presence Physics;(-0.11, 0.72, 5.46);(344.13, 338.52, 1.79)
12,54439;Right Controller;(0.36, 0.78, 5.40);(334.37, 0.03, 336.24)
12,54439;Left Controller;(-0.11, 0.72, 5.46);(344.46, 337.99, 1.60)
12,54439;Metal Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);False;
12,85065;Metal Cube;(-0.11, 0.55, 5.65);(0.00, 0.00, 0.00);True;Left Hand
13,04574;Right Hand Presence Physics;(0.36, 0.78, 5.40);(334.30, 0.39, 336.14)
13,04574;Left Hand Presence Physics;(-0.13, 0.67, 5.55);(352.57, 337.19, 341.72)
13,04574;Right Controller;(0.36, 0.78, 5.40);(334.28, 0.39, 336.15)
13,04574;Left Controller;(-0.13, 0.67, 5.55);(352.36, 337.14, 341.20)
13,04574;Metal Cube;(-0.12, 0.61, 5.60);(1.46, 359.82, 355.99);True;Left Hand
13,54684;Right Hand Presence Physics;(0.36, 0.78, 5.40);(334.28, 0.21, 336.22)
13,54684;Left Hand Presence Physics;(-0.14, 0.63, 5.53);(356.27, 337.92, 335.56)
13,54684;Right Controller;(0.36, 0.78, 5.40);(334.28, 0.21, 336.22)
13,54684;Left Controller;(-0.14, 0.63, 5.53);(356.72, 337.93, 335.33)
13,54684;Metal Cube;(-0.13, 0.58, 5.57);(7.08, 359.52, 351.24);True;Left Hand
14,04797;Right Hand Presence Physics;(0.36, 0.78, 5.40);(334.33, 0.06, 336.45)
14,04797;Left Hand Presence Physics;(-0.15, 0.59, 5.52);(1.41, 336.94, 335.63)
14,04797;Right Controller;(0.36, 0.78, 5.40);(334.36, 0.05, 336.48)
14,04797;Left Controller;(-0.15, 0.59, 5.52);(1.33, 336.97, 335.72)
14,04797;Metal Cube;(-0.14, 0.55, 5.56);(356.25, 358.70, 1.53);True;Left Hand
14,54924;Right Hand Presence Physics;(0.36, 0.78, 5.40);(334.31, 359.98, 336.46)
14,54924;Left Hand Presence Physics;(-0.16, 0.60, 5.51);(2.96, 338.57, 336.82)
14,54924;Right Controller;(0.36, 0.78, 5.40);(334.31, 359.96, 336.48)
14,54924;Left Controller;(-0.16, 0.60, 5.51);(2.77, 338.30, 337.07)
14,54924;Metal Cube;(-0.15, 0.55, 5.54);(0.73, 358.52, 359.46);True;Left Hand
15,05048;Right Hand Presence Physics;(0.36, 0.78, 5.40);(334.35, 359.63, 336.80)
15,05048;Left Hand Presence Physics;(-0.14, 0.68, 5.49);(4.19, 351.07, 309.21)
15,05048;Right Controller;(0.36, 0.78, 5.40);(334.36, 359.62, 336.81)
15,05048;Left Controller;(-0.14, 0.68, 5.49);(4.91, 351.89, 308.67)
15,05048;Metal Cube;(-0.15, 0.61, 5.52);(23.18, 6.59, 328.09);True;Left Hand
15,55187;Right Hand Presence Physics;(0.36, 0.78, 5.40);(334.32, 359.65, 336.66)
15,55187;Left Hand Presence Physics;(-0.15, 0.63, 5.50);(17.85, 351.18, 301.36)
15,55187;Right Controller;(0.36, 0.78, 5.40);(334.32, 359.65, 336.66)
15,55187;Left Controller;(-0.15, 0.64, 5.50);(17.50, 351.14, 301.60)
15,55187;Metal Cube;(-0.17, 0.58, 5.52);(44.89, 23.82, 349.39);True;Left Hand
16,0531;Right Hand Presence Physics;(0.36, 0.78, 5.40);(334.59, 359.46, 336.99)
16,0531;Left Hand Presence Physics;(-0.12, 0.83, 5.47);(336.36, 353.39, 328.47)
16,0531;Right Controller;(0.36, 0.78, 5.40);(334.62, 359.44, 336.98)
16,0531;Left Controller;(-0.12, 0.84, 5.47);(334.26, 353.03, 329.95)
16,0531;Metal Cube;(-0.11, 0.78, 5.53);(350.98, 13.55, 337.84);True;Left Hand
16,30352;Metal Cube;(-0.13, 0.73, 5.55);(3.14, 7.31, 344.12);False;
16,55467;Right Hand Presence Physics;(0.36, 0.78, 5.40);(334.55, 359.55, 336.75)
16,55467;Left Hand Presence Physics;(-0.15, 0.78, 5.50);(347.81, 346.46, 335.27)
16,55467;Right Controller;(0.36, 0.78, 5.40);(334.56, 359.54, 336.75)
16,55467;Left Controller;(-0.15, 0.78, 5.49);(347.39, 346.41, 335.49)
16,55467;Metal Cube;(-0.15, 0.55, 5.57);(358.79, 359.79, 0.06);False;
16,95822;Metal Cube;(-0.15, 0.55, 5.57);(0.00, 359.79, 0.00);True;Left Hand
17,05517;Right Hand Presence Physics;(0.36, 0.78, 5.40);(334.55, 359.46, 336.92)
17,05517;Left Hand Presence Physics;(-0.14, 0.64, 5.50);(6.70, 349.03, 314.96)
17,05517;Right Controller;(0.36, 0.78, 5.40);(334.54, 359.42, 336.96)
17,05517;Left Controller;(-0.14, 0.65, 5.50);(5.66, 349.61, 315.18)
17,05517;Metal Cube;(-0.13, 0.59, 5.55);(353.40, 1.86, 2.54);True;Left Hand
17,55701;Right Hand Presence Physics;(0.28, 0.76, 5.38);(334.42, 345.75, 349.73)
17,55701;Left Hand Presence Physics;(0.03, 0.75, 5.42);(351.97, 13.62, 344.83)
17,55701;Right Controller;(0.28, 0.76, 5.38);(334.26, 344.50, 351.13)
17,55701;Left Controller;(0.04, 0.74, 5.42);(352.84, 15.25, 344.65)
17,55701;Metal Cube;(0.08, 0.74, 5.47);(333.52, 17.95, 30.85);True;Left Hand
18,05811;Metal Cube;(0.17, 0.74, 5.43);(331.27, 28.99, 36.23);True;Right Hand
18,05811;Right Hand Presence Physics;(0.28, 0.76, 5.39);(334.16, 346.96, 348.04)
18,05811;Left Hand Presence Physics;(0.11, 0.74, 5.39);(350.21, 25.80, 349.65)
18,05811;Right Controller;(0.27, 0.76, 5.39);(335.29, 346.01, 349.95)
18,05811;Left Controller;(0.11, 0.74, 5.39);(350.22, 25.80, 349.66)
18,05811;Metal Cube;(0.17, 0.74, 5.43);(331.27, 28.99, 36.23);True;Right Hand
18,33634;Metal Cube;(0.17, 0.75, 5.42);(324.67, 37.22, 43.96);False;
18,39179;Metal Cube;(0.21, 0.74, 5.40);(324.82, 37.57, 43.78);True;Left Hand
18,46142;Metal Cube;(0.23, 0.76, 5.40);(327.26, 41.28, 39.43);False;
18,55929;Right Hand Presence Physics;(0.34, 0.78, 5.39);(331.74, 354.69, 328.63)
18,55929;Left Hand Presence Physics;(0.10, 0.74, 5.39);(351.04, 22.14, 348.86)
18,55929;Right Controller;(0.34, 0.78, 5.39);(331.79, 355.26, 327.59)
18,55929;Left Controller;(0.10, 0.74, 5.39);(351.01, 22.30, 348.77)
18,55929;Metal Cube;(0.26, 0.77, 5.41);(332.15, 43.01, 35.26);False;
19,06029;Right Hand Presence Physics;(0.35, 0.79, 5.39);(329.51, 355.60, 331.39)
19,06029;Left Hand Presence Physics;(0.07, 0.74, 5.39);(348.61, 15.29, 357.98)
19,06029;Right Controller;(0.35, 0.79, 5.39);(329.31, 355.61, 331.28)
19,06029;Left Controller;(0.07, 0.74, 5.39);(348.62, 15.27, 358.01)
19,06029;Metal Cube;(0.27, 0.77, 5.41);(328.92, 45.36, 35.11);False;
19,56173;Right Hand Presence Physics;(0.35, 0.79, 5.39);(327.60, 359.21, 336.70)
19,56173;Left Hand Presence Physics;(0.06, 0.74, 5.39);(348.83, 14.72, 358.46)
19,56173;Right Controller;(0.35, 0.79, 5.39);(327.32, 359.63, 337.20)
19,56173;Left Controller;(0.06, 0.74, 5.39);(348.83, 14.72, 358.46)
19,56173;Metal Cube;(0.27, 0.77, 5.41);(324.21, 50.82, 36.78);False;
20,06256;Right Hand Presence Physics;(0.34, 0.79, 5.38);(326.03, 358.44, 331.45)
20,06256;Left Hand Presence Physics;(0.06, 0.77, 5.38);(342.53, 25.32, 21.61)
20,06256;Right Controller;(0.34, 0.79, 5.38);(326.50, 357.92, 330.70)
20,06256;Left Controller;(0.06, 0.77, 5.38);(342.59, 25.62, 22.28)
20,06256;Metal Cube;(0.26, 0.78, 5.40);(326.68, 49.90, 31.98);False;
20,35488;Metal Cube;(0.25, 0.77, 5.41);(321.65, 51.31, 34.90);True;Left Hand
20,56379;Right Hand Presence Physics;(0.33, 0.79, 5.38);(324.86, 357.47, 338.42)
20,56379;Left Hand Presence Physics;(0.07, 0.75, 5.39);(346.94, 19.53, 5.27)
20,56379;Right Controller;(0.33, 0.79, 5.38);(324.85, 357.47, 338.44)
20,56379;Left Controller;(0.07, 0.75, 5.39);(347.41, 18.91, 4.44)
20,56379;Metal Cube;(0.25, 0.77, 5.39);(326.06, 41.31, 32.87);True;Left Hand
20,59149;Metal Cube;(0.25, 0.77, 5.39);(326.15, 40.86, 32.74);False;
21,06493;Right Hand Presence Physics;(0.35, 0.78, 5.39);(330.37, 354.07, 324.41)
21,06493;Left Hand Presence Physics;(0.16, 0.81, 5.35);(344.57, 38.52, 348.56)
21,06493;Right Controller;(0.35, 0.78, 5.39);(330.38, 354.06, 324.43)
21,06493;Left Controller;(0.16, 0.81, 5.35);(344.43, 38.96, 348.23)
21,06493;Metal Cube;(0.26, 0.79, 5.38);(338.18, 32.70, 26.69);False;
21,56624;Right Hand Presence Physics;(0.35, 0.79, 5.39);(329.66, 355.50, 322.34)
21,56624;Left Hand Presence Physics;(0.17, 0.81, 5.37);(306.37, 313.47, 94.94)
21,56624;Right Controller;(0.36, 0.79, 5.39);(329.71, 355.88, 322.02)
21,56624;Left Controller;(0.18, 0.81, 5.36);(344.01, 38.40, 349.82)
21,56624;Metal Cube;(0.27, 0.79, 5.38);(338.65, 33.80, 24.81);False;
22,06742;Right Hand Presence Physics;(0.35, 0.79, 5.39);(328.40, 353.99, 321.74)
22,06742;Left Hand Presence Physics;(0.18, 0.80, 5.35);(357.90, 33.88, 332.70)
22,06742;Right Controller;(0.35, 0.79, 5.39);(328.39, 353.97, 321.75)
22,06742;Left Controller;(0.19, 0.81, 5.35);(345.37, 42.07, 350.86)
22,06742;Metal Cube;(0.27, 0.80, 5.38);(338.09, 32.50, 23.42);False;
22,56841;Right Hand Presence Physics;(0.36, 0.79, 5.39);(328.55, 352.03, 312.75)
22,56841;Left Hand Presence Physics;(0.16, 0.82, 5.38);(343.83, 34.61, 5.18)
22,56841;Right Controller;(0.37, 0.79, 5.39);(328.54, 351.77, 311.26)
22,56841;Left Controller;(0.16, 0.82, 5.38);(343.90, 33.73, 8.03)
22,56841;Metal Cube;(0.28, 0.81, 5.37);(342.65, 28.14, 17.29);False;
23,06973;Right Hand Presence Physics;(0.36, 0.79, 5.39);(328.46, 349.96, 308.53)
23,06973;Left Hand Presence Physics;(0.19, 0.82, 5.38);(342.55, 37.80, 22.46)
23,06973;Right Controller;(0.36, 0.79, 5.39);(328.45, 349.95, 308.49)
23,06973;Left Controller;(0.19, 0.82, 5.37);(342.41, 38.13, 22.11)
23,06973;Metal Cube;(0.28, 0.81, 5.37);(344.83, 24.54, 13.94);False;
23,57093;Right Hand Presence Physics;(0.35, 0.79, 5.39);(328.48, 348.24, 309.24)
23,57093;Left Hand Presence Physics;(0.18, 0.80, 5.32);(27.60, 284.32, 43.91)
23,57093;Right Controller;(0.35, 0.79, 5.39);(328.45, 348.27, 309.20)
23,57093;Left Controller;(0.21, 0.82, 5.37);(342.72, 40.63, 20.80)
23,57093;Metal Cube;(0.28, 0.81, 5.36);(344.49, 23.06, 14.44);False;
24,072;Right Hand Presence Physics;(0.38, 0.79, 5.39);(327.36, 351.86, 304.13)
24,072;Left Hand Presence Physics;(0.13, 0.83, 5.40);(341.69, 22.41, 31.06)
24,072;Right Controller;(0.38, 0.80, 5.39);(327.32, 352.05, 303.62)
24,072;Left Controller;(0.12, 0.83, 5.41);(342.19, 20.84, 33.38)
24,072;Metal Cube;(0.30, 0.82, 5.36);(346.00, 25.07, 10.11);False;
24,57337;Right Hand Presence Physics;(0.33, 0.78, 5.38);(328.85, 343.23, 307.90)
24,57337;Left Hand Presence Physics;(0.17, 0.83, 5.40);(341.55, 29.28, 17.26)
24,57337;Right Controller;(0.33, 0.78, 5.38);(328.87, 342.98, 307.94)
24,57337;Left Controller;(0.17, 0.83, 5.40);(341.33, 29.59, 17.20)
24,57337;Metal Cube;(0.26, 0.81, 5.35);(345.45, 17.54, 13.71);False;
25,0745;Right Hand Presence Physics;(0.33, 0.78, 5.38);(328.65, 342.91, 308.72)
25,0745;Left Hand Presence Physics;(0.19, 0.82, 5.38);(350.24, 4.41, 42.07)
25,0745;Right Controller;(0.33, 0.78, 5.38);(328.65, 342.91, 308.72)
25,0745;Left Controller;(0.22, 0.83, 5.37);(342.35, 36.78, 20.53)
25,0745;Metal Cube;(0.26, 0.80, 5.35);(344.91, 17.48, 14.19);False;
25,57567;Right Hand Presence Physics;(0.34, 0.78, 5.39);(328.29, 345.28, 308.59)
25,57567;Left Hand Presence Physics;(0.19, 0.85, 5.38);(337.72, 29.48, 17.46)
25,57567;Right Controller;(0.34, 0.79, 5.39);(328.19, 345.55, 308.62)
25,57567;Left Controller;(0.18, 0.85, 5.38);(336.98, 28.27, 16.95)
25,57567;Metal Cube;(0.27, 0.81, 5.36);(344.74, 19.75, 13.89);False;
26,07681;Right Hand Presence Physics;(0.33, 0.78, 5.38);(326.76, 355.79, 341.71)
26,07681;Left Hand Presence Physics;(0.14, 0.83, 5.36);(330.42, 25.30, 338.64)
26,07681;Right Controller;(0.33, 0.78, 5.38);(326.49, 356.02, 343.08)
26,07681;Left Controller;(0.14, 0.83, 5.35);(330.49, 26.36, 337.09)
26,07681;Metal Cube;(0.25, 0.77, 5.39);(326.07, 38.71, 36.46);False;
26,57783;Right Hand Presence Physics;(0.32, 0.78, 5.38);(325.21, 353.94, 341.10)
26,57783;Left Hand Presence Physics;(0.18, 0.81, 5.35);(335.13, 33.62, 331.93)
26,57783;Right Controller;(0.32, 0.79, 5.38);(325.21, 353.95, 341.09)
26,57783;Left Controller;(0.18, 0.81, 5.35);(335.14, 33.62, 331.90)
26,57783;Metal Cube;(0.24, 0.77, 5.39);(325.01, 37.58, 34.95);False;
26,67603;Metal Cube;(0.24, 0.77, 5.39);(325.25, 36.89, 34.35);True;Left Hand
26,87042;Metal Cube;(0.24, 0.78, 5.39);(330.21, 39.68, 30.39);False;
27,07978;Right Hand Presence Physics;(0.34, 0.79, 5.38);(325.53, 357.88, 337.75)
27,07978;Left Hand Presence Physics;(0.14, 0.83, 5.36);(332.01, 25.15, 343.78)
27,07978;Right Controller;(0.34, 0.79, 5.38);(325.54, 358.17, 337.48)
27,07978;Left Controller;(0.14, 0.83, 5.36);(331.92, 24.36, 345.41)
27,07978;Metal Cube;(0.20, 0.81, 5.40);(326.60, 30.89, 42.73);False;
27,58043;Right Hand Presence Physics;(0.35, 0.79, 5.38);(324.90, 359.46, 336.49)
27,58043;Left Hand Presence Physics;(0.06, 0.72, 5.33);(24.59, 58.65, 310.32)
27,58043;Right Controller;(0.35, 0.80, 5.38);(324.90, 359.41, 336.51)
27,58043;Left Controller;(0.05, 0.72, 5.33);(25.05, 56.95, 308.49)
27,58043;Metal Cube;(0.08, 0.66, 5.34);(22.42, 66.27, 15.28);False;
27,69169;Metal Cube;(-0.06, 0.96, 5.51);(318.23, 322.67, 59.83);False;
28,08152;Right Hand Presence Physics;(0.35, 0.80, 5.37);(324.46, 359.11, 336.50)
28,08152;Left Hand Presence Physics;(-0.14, 1.01, 5.27);(312.74, 292.63, 61.12)
28,08152;Right Controller;(0.35, 0.80, 5.37);(324.46, 359.09, 336.52)
28,08152;Left Controller;(-0.14, 1.01, 5.26);(313.06, 292.26, 61.70)
28,08152;Metal Cube;(-0.41, 0.91, 5.99);(42.51, 178.04, 68.86);False;
28,58319;Right Hand Presence Physics;(0.34, 0.80, 5.37);(324.44, 357.08, 337.42)
28,58319;Left Hand Presence Physics;(-0.14, 0.98, 5.28);(310.85, 301.99, 49.06)
28,58319;Right Controller;(0.34, 0.80, 5.37);(324.44, 357.03, 337.48)
28,58319;Left Controller;(-0.14, 0.98, 5.28);(310.77, 303.03, 47.94)
