Timestamp;Name;Position;Rotation;Grabbed;Hand
0;Right Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Left Hand Presence Physics;(0.00, 0.17, 0.00);(0.00, 0.00, 0.00)
0;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
0;Metal Cube;(-0.11, 0.56, 5.65);(0.00, 0.00, 0.00);False;
12,07248;Sponge Cube;(-0.10, 0.74, 5.53);(305.13, 240.04, 130.21);True;Left Hand
12,57343;Right Hand Presence Physics;(0.07, 0.74, 5.52);(331.32, 324.39, 335.02)
12,57343;Left Hand Presence Physics;(-0.10, 0.74, 5.46);(345.12, 6.48, 346.40)
12,57343;Right Controller;(0.07, 0.74, 5.52);(331.34, 324.24, 334.79)
12,57343;Left Controller;(-0.10, 0.74, 5.46);(345.12, 6.48, 346.39)
12,57343;Sponge Cube;(-0.05, 0.73, 5.51);(303.06, 234.49, 140.63);True;Left Hand
13,07477;Right Hand Presence Physics;(0.11, 0.74, 5.54);(329.76, 335.85, 328.81)
13,07477;Left Hand Presence Physics;(-0.10, 0.74, 5.45);(344.50, 9.45, 345.32)
13,07477;Right Controller;(0.11, 0.75, 5.54);(329.68, 336.78, 328.30)
13,07477;Left Controller;(-0.10, 0.74, 5.45);(344.50, 9.43, 345.32)
13,07477;Sponge Cube;(-0.04, 0.73, 5.50);(302.68, 235.34, 142.79);True;Left Hand
13,57606;Right Hand Presence Physics;(0.07, 0.73, 5.52);(333.61, 324.24, 346.28)
13,57606;Left Hand Presence Physics;(-0.09, 0.73, 5.45);(344.24, 12.52, 344.11)
13,57606;Right Controller;(0.07, 0.73, 5.52);(333.62, 324.01, 346.08)
13,57606;Left Controller;(-0.09, 0.73, 5.45);(344.24, 12.52, 344.11)
13,57606;Sponge Cube;(-0.03, 0.72, 5.49);(302.06, 236.52, 144.68);True;Left Hand
14,07728;Right Hand Presence Physics;(0.04, 0.73, 5.49);(335.15, 317.78, 350.92)
14,07728;Left Hand Presence Physics;(-0.09, 0.73, 5.45);(343.89, 11.61, 344.47)
14,07728;Right Controller;(0.04, 0.73, 5.49);(333.77, 313.75, 353.50)
14,07728;Left Controller;(-0.09, 0.73, 5.45);(343.88, 11.59, 344.48)
14,07728;Sponge Cube;(-0.03, 0.72, 5.49);(302.60, 235.82, 144.73);True;Left Hand
14,57845;Right Hand Presence Physics;(0.05, 0.75, 5.47);(334.22, 337.61, 344.87)
14,57845;Left Hand Presence Physics;(-0.10, 0.73, 5.45);(343.15, 9.58, 345.38)
14,57845;Right Controller;(0.04, 0.75, 5.46);(332.02, 305.89, 359.67)
14,57845;Left Controller;(-0.10, 0.74, 5.45);(343.15, 9.56, 345.39)
14,57845;Sponge Cube;(-0.05, 0.72, 5.50);(303.54, 235.29, 145.01);True;Left Hand
15,07965;Right Hand Presence Physics;(0.07, 0.74, 5.50);(311.54, 320.28, 326.79)
15,07965;Left Hand Presence Physics;(-0.11, 0.74, 5.45);(342.29, 8.63, 346.13)
15,07965;Right Controller;(0.07, 0.74, 5.50);(335.09, 317.13, 358.17)
15,07965;Left Controller;(-0.11, 0.74, 5.45);(342.26, 8.65, 346.12)
15,07965;Sponge Cube;(-0.06, 0.73, 5.50);(294.19, 207.06, 158.92);True;Left Hand
15,58101;Right Hand Presence Physics;(0.09, 0.73, 5.49);(340.69, 305.83, 7.75)
15,58101;Left Hand Presence Physics;(-0.11, 0.74, 5.45);(342.19, 8.39, 346.30)
15,58101;Right Controller;(0.09, 0.73, 5.49);(341.42, 304.81, 8.68)
15,58101;Left Controller;(-0.11, 0.74, 5.45);(342.22, 8.41, 346.28)
15,58101;Sponge Cube;(-0.05, 0.73, 5.50);(305.01, 233.12, 144.56);True;Left Hand
16,08236;Right Hand Presence Physics;(0.07, 0.72, 5.48);(334.22, 305.30, 4.88)
16,08236;Left Hand Presence Physics;(-0.11, 0.74, 5.45);(342.07, 8.83, 346.02)
16,08236;Right Controller;(0.06, 0.72, 5.49);(341.80, 306.05, 10.30)
16,08236;Left Controller;(-0.11, 0.74, 5.45);(342.07, 8.84, 345.99)
16,08236;Sponge Cube;(-0.05, 0.73, 5.50);(304.60, 232.12, 145.08);True;Left Hand
16,5836;Right Hand Presence Physics;(0.08, 0.74, 5.50);(337.94, 312.06, 3.59)
16,5836;Left Hand Presence Physics;(-0.11, 0.74, 5.45);(342.20, 8.78, 346.06)
16,5836;Right Controller;(0.08, 0.74, 5.50);(337.93, 311.99, 3.57)
16,5836;Left Controller;(-0.11, 0.74, 5.45);(342.20, 8.78, 346.07)
16,5836;Sponge Cube;(-0.05, 0.73, 5.50);(304.83, 233.21, 144.79);True;Left Hand
17,0846;Right Hand Presence Physics;(0.09, 0.75, 5.51);(332.63, 321.04, 0.49)
17,0846;Left Hand Presence Physics;(-0.11, 0.73, 5.45);(342.32, 8.93, 346.02)
17,0846;Right Controller;(0.09, 0.75, 5.51);(332.48, 321.53, 0.36)
17,0846;Left Controller;(-0.11, 0.74, 5.45);(342.32, 8.94, 346.02)
17,0846;Sponge Cube;(-0.05, 0.73, 5.50);(304.73, 233.44, 144.72);True;Left Hand
17,58597;Right Hand Presence Physics;(0.10, 0.74, 5.54);(329.68, 343.02, 359.24)
17,58597;Left Hand Presence Physics;(-0.10, 0.73, 5.44);(342.42, 10.55, 345.30)
17,58597;Right Controller;(0.10, 0.74, 5.54);(329.66, 343.56, 358.91)
17,58597;Left Controller;(-0.10, 0.73, 5.44);(342.42, 10.55, 345.31)
17,58597;Sponge Cube;(-0.04, 0.72, 5.49);(304.20, 234.23, 145.43);True;Left Hand
18,08867;Right Hand Presence Physics;(0.06, 0.73, 5.52);(331.90, 333.18, 3.12)
18,08867;Left Hand Presence Physics;(-0.10, 0.73, 5.44);(342.32, 10.58, 345.35)
18,08867;Right Controller;(0.06, 0.73, 5.52);(331.89, 333.26, 3.09)
18,08867;Left Controller;(-0.10, 0.73, 5.44);(342.30, 10.58, 345.33)
18,08867;Sponge Cube;(-0.04, 0.73, 5.49);(304.29, 234.21, 145.53);True;Left Hand
18,60005;Right Hand Presence Physics;(0.06, 0.73, 5.52);(331.05, 332.17, 2.68)
18,60005;Left Hand Presence Physics;(-0.10, 0.73, 5.44);(342.23, 10.67, 345.36)
18,60005;Right Controller;(0.06, 0.73, 5.52);(331.05, 332.07, 2.75)
18,60005;Left Controller;(-0.10, 0.73, 5.44);(342.22, 10.67, 345.37)
18,60005;Sponge Cube;(-0.04, 0.73, 5.49);(304.34, 234.23, 145.64);True;Left Hand
19,10213;Right Hand Presence Physics;(0.13, 0.75, 5.54);(327.09, 350.88, 350.35)
19,10213;Left Hand Presence Physics;(-0.10, 0.73, 5.44);(342.16, 10.60, 345.45)
19,10213;Right Controller;(0.13, 0.75, 5.54);(327.06, 351.10, 350.26)
19,10213;Left Controller;(-0.10, 0.73, 5.44);(342.16, 10.62, 345.45)
19,10213;Sponge Cube;(-0.04, 0.73, 5.49);(304.49, 234.23, 145.59);True;Left Hand
19,60329;Right Hand Presence Physics;(0.07, 0.73, 5.52);(330.97, 332.55, 3.02)
19,60329;Left Hand Presence Physics;(-0.10, 0.73, 5.44);(342.07, 10.52, 345.46)
19,60329;Right Controller;(0.07, 0.73, 5.52);(330.97, 332.55, 3.02)
19,60329;Left Controller;(-0.10, 0.73, 5.44);(342.05, 10.53, 345.44)
19,60329;Sponge Cube;(-0.04, 0.73, 5.49);(304.54, 234.05, 145.71);True;Left Hand
20,1048;Right Hand Presence Physics;(0.09, 0.74, 5.53);(329.56, 337.47, 359.50)
20,1048;Left Hand Presence Physics;(-0.10, 0.73, 5.44);(342.13, 11.27, 345.12)
20,1048;Right Controller;(0.09, 0.74, 5.53);(329.56, 337.38, 359.54)
20,1048;Left Controller;(-0.10, 0.73, 5.44);(342.13, 11.27, 345.12)
20,1048;Sponge Cube;(-0.04, 0.72, 5.49);(304.26, 234.43, 146.05);True;Left Hand
20,60632;Right Hand Presence Physics;(0.08, 0.73, 5.53);(330.69, 334.99, 0.97)
20,60632;Left Hand Presence Physics;(-0.10, 0.73, 5.44);(342.01, 11.18, 345.20)
20,60632;Right Controller;(0.08, 0.73, 5.53);(330.67, 335.16, 0.84)
20,60632;Left Controller;(-0.10, 0.73, 5.44);(342.02, 11.19, 345.19)
20,60632;Sponge Cube;(-0.04, 0.73, 5.49);(304.41, 234.31, 146.09);True;Left Hand
21,10775;Right Hand Presence Physics;(0.11, 0.76, 5.52);(327.63, 335.94, 1.50)
21,10775;Left Hand Presence Physics;(-0.09, 0.73, 5.44);(342.51, 12.04, 344.72)
21,10775;Right Controller;(0.10, 0.76, 5.52);(328.02, 334.21, 3.15)
21,10775;Left Controller;(-0.09, 0.73, 5.44);(342.51, 12.04, 344.72)
21,10775;Sponge Cube;(-0.04, 0.72, 5.49);(303.74, 235.03, 146.08);True;Left Hand
21,60902;Right Hand Presence Physics;(0.09, 0.74, 5.53);(330.34, 335.78, 4.54)
21,60902;Left Hand Presence Physics;(-0.10, 0.73, 5.44);(342.26, 12.03, 344.83)
21,60902;Right Controller;(0.09, 0.74, 5.53);(330.31, 336.42, 4.20)
21,60902;Left Controller;(-0.10, 0.73, 5.44);(342.24, 12.02, 344.84)
21,60902;Sponge Cube;(-0.04, 0.72, 5.49);(303.99, 234.92, 146.24);True;Left Hand
22,11031;Right Hand Presence Physics;(0.10, 0.75, 5.52);(327.47, 337.07, 3.42)
22,11031;Left Hand Presence Physics;(-0.10, 0.73, 5.44);(342.19, 11.98, 344.85)
22,11031;Right Controller;(0.10, 0.75, 5.52);(327.49, 336.06, 4.19)
22,11031;Left Controller;(-0.10, 0.73, 5.44);(342.18, 11.98, 344.85)
22,11031;Sponge Cube;(-0.04, 0.72, 5.49);(304.04, 234.82, 146.30);True;Left Hand
22,61156;Right Hand Presence Physics;(0.11, 0.74, 5.54);(328.07, 346.51, 0.25)
22,61156;Left Hand Presence Physics;(-0.10, 0.73, 5.44);(342.04, 11.90, 344.92)
22,61156;Right Controller;(0.12, 0.75, 5.54);(327.92, 347.48, 359.61)
22,61156;Left Controller;(-0.10, 0.73, 5.44);(342.04, 11.86, 344.93)
22,61156;Sponge Cube;(-0.04, 0.72, 5.49);(304.21, 234.67, 146.41);True;Left Hand
23,11308;Right Hand Presence Physics;(0.08, 0.74, 5.53);(329.70, 337.58, 8.84)
23,11308;Left Hand Presence Physics;(-0.10, 0.73, 5.44);(341.94, 11.74, 344.96)
23,11308;Right Controller;(0.08, 0.74, 5.53);(329.64, 338.95, 8.48)
23,11308;Left Controller;(-0.10, 0.73, 5.44);(341.91, 11.79, 344.95)
23,11308;Sponge Cube;(-0.04, 0.72, 5.49);(304.32, 234.49, 146.47);True;Left Hand
23,61336;Right Hand Presence Physics;(0.07, 0.74, 5.51);(327.45, 328.16, 7.77)
23,61336;Left Hand Presence Physics;(-0.10, 0.73, 5.44);(341.96, 12.04, 344.88)
23,61336;Right Controller;(0.07, 0.74, 5.51);(327.69, 327.47, 7.94)
23,61336;Left Controller;(-0.10, 0.73, 5.44);(341.98, 12.06, 344.86)
23,61336;Sponge Cube;(-0.04, 0.72, 5.49);(304.25, 234.69, 146.54);True;Left Hand
24,1153;Right Hand Presence Physics;(0.07, 0.72, 5.53);(322.59, 333.85, 329.73)
24,1153;Left Hand Presence Physics;(-0.10, 0.73, 5.44);(342.15, 12.16, 344.78)
24,1153;Right Controller;(0.07, 0.72, 5.54);(335.25, 338.15, 17.86)
24,1153;Left Controller;(-0.10, 0.73, 5.44);(342.15, 12.15, 344.81)
24,1153;Sponge Cube;(-0.04, 0.72, 5.49);(303.06, 232.65, 147.14);True;Left Hand
24,61604;Right Hand Presence Physics;(0.07, 0.79, 5.47);(317.14, 327.80, 26.05)
24,61604;Left Hand Presence Physics;(-0.08, 0.72, 5.44);(343.91, 13.70, 332.95)
24,61604;Right Controller;(0.07, 0.79, 5.47);(317.38, 327.28, 26.94)
24,61604;Left Controller;(-0.08, 0.72, 5.44);(343.94, 13.75, 332.70)
24,61604;Sponge Cube;(-0.03, 0.70, 5.49);(296.25, 218.42, 163.21);True;Left Hand
25,1175;Right Hand Presence Physics;(0.10, 0.78, 5.53);(319.73, 346.12, 21.29)
25,1175;Left Hand Presence Physics;(-0.08, 0.72, 5.44);(344.01, 14.03, 332.22)
25,1175;Right Controller;(0.11, 0.78, 5.53);(319.65, 347.22, 20.46)
25,1175;Left Controller;(-0.08, 0.72, 5.44);(344.01, 14.03, 332.23)
25,1175;Sponge Cube;(-0.02, 0.70, 5.49);(295.85, 217.16, 164.71);True;Left Hand
25,61886;Right Hand Presence Physics;(0.09, 0.77, 5.53);(321.84, 341.43, 24.19)
25,61886;Left Hand Presence Physics;(-0.08, 0.72, 5.44);(343.92, 14.00, 332.67)
25,61886;Right Controller;(0.09, 0.77, 5.53);(321.89, 343.10, 23.28)
25,61886;Left Controller;(-0.08, 0.72, 5.44);(343.91, 13.98, 332.68)
25,61886;Sponge Cube;(-0.02, 0.70, 5.49);(296.12, 218.04, 163.83);True;Left Hand
26,11973;Right Hand Presence Physics;(0.09, 0.77, 5.52);(321.91, 337.70, 23.73)
26,11973;Left Hand Presence Physics;(-0.08, 0.72, 5.44);(343.97, 13.93, 332.67)
26,11973;Right Controller;(0.09, 0.77, 5.52);(321.77, 338.89, 22.72)
26,11973;Left Controller;(-0.08, 0.72, 5.44);(343.97, 13.93, 332.68)
26,11973;Sponge Cube;(-0.02, 0.70, 5.49);(296.07, 218.03, 163.78);True;Left Hand
26,6213;Right Hand Presence Physics;(0.06, 0.76, 5.48);(326.08, 319.21, 20.74)
26,6213;Left Hand Presence Physics;(-0.08, 0.72, 5.44);(343.84, 13.71, 332.84)
26,6213;Right Controller;(0.06, 0.77, 5.47);(326.17, 318.93, 20.81)
26,6213;Left Controller;(-0.08, 0.72, 5.44);(343.83, 13.73, 332.86)
26,6213;Sponge Cube;(-0.02, 0.70, 5.49);(296.25, 218.03, 163.58);True;Left Hand
26,77453;Sponge Cube;(-0.02, 0.70, 5.49);(296.20, 218.23, 163.33);True;Right Hand
27,12253;Right Hand Presence Physics;(0.11, 0.79, 5.50);(318.58, 340.00, 4.00)
27,12253;Left Hand Presence Physics;(-0.08, 0.72, 5.44);(343.96, 13.86, 332.84)
27,12253;Right Controller;(0.11, 0.79, 5.50);(318.21, 341.14, 3.07)
27,12253;Left Controller;(-0.08, 0.72, 5.44);(343.99, 13.85, 332.84)
27,12253;Sponge Cube;(-0.02, 0.70, 5.48);(297.93, 221.23, 170.13);True;Right Hand
27,38709;Sponge Cube;(-0.02, 0.70, 5.48);(298.63, 221.95, 170.45);False;
27,62381;Right Hand Presence Physics;(0.04, 0.75, 5.48);(326.48, 320.12, 20.19)
27,62381;Left Hand Presence Physics;(-0.08, 0.72, 5.44);(343.97, 13.88, 332.86)
27,62381;Right Controller;(0.04, 0.75, 5.48);(326.72, 319.81, 20.58)
27,62381;Left Controller;(-0.08, 0.72, 5.44);(343.95, 13.87, 332.86)
27,62381;Sponge Cube;(-0.02, 0.70, 5.48);(298.70, 221.99, 170.43);False;
27,83258;Sponge Cube;(-0.02, 0.70, 5.48);(298.79, 221.91, 170.48);True;Right Hand
28,1247;Right Hand Presence Physics;(0.06, 0.76, 5.49);(323.82, 325.84, 15.25)
28,1247;Left Hand Presence Physics;(-0.08, 0.72, 5.44);(343.85, 13.79, 332.92)
28,1247;Right Controller;(0.06, 0.76, 5.49);(323.60, 326.28, 14.90)
28,1247;Left Controller;(-0.08, 0.72, 5.44);(343.83, 13.76, 332.92)
28,1247;Sponge Cube;(-0.02, 0.70, 5.48);(299.31, 223.20, 171.50);True;Right Hand
28,61202;Sponge Cube;(-0.01, 0.71, 5.48);(304.43, 228.68, 169.26);False;
28,62591;Right Hand Presence Physics;(0.11, 0.79, 5.49);(316.51, 337.54, 2.74)
28,62591;Left Hand Presence Physics;(-0.08, 0.72, 5.44);(343.79, 13.74, 332.94)
28,62591;Right Controller;(0.11, 0.79, 5.48);(317.01, 335.72, 4.28)
28,62591;Left Controller;(-0.08, 0.72, 5.44);(343.79, 13.73, 332.94)
28,62591;Sponge Cube;(-0.01, 0.71, 5.48);(304.43, 228.68, 169.26);False;
29,12687;Right Hand Presence Physics;(0.07, 0.77, 5.47);(317.98, 319.74, 4.35)
29,12687;Left Hand Presence Physics;(-0.08, 0.72, 5.44);(343.66, 13.67, 333.02)
