Timestamp;Type;Name;Position;Rotation
43,38193;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,38193;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
43,43305;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,43305;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,43305;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,43305;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,43305;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,43305;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
43,48486;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,48486;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,48486;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,48486;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,48486;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,48486;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
43,53521;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,53521;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,53521;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,53521;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,53521;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,53521;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
43,58564;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,58564;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,58564;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,58564;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,58564;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,58564;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
43,63694;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,63694;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,63694;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,63694;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,63694;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,63694;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
43,68853;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,68853;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,68853;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,68853;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,68853;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,68853;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
43,73988;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,73988;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,73988;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,73988;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,73988;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,73988;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
43,79222;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,79222;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,79222;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,79222;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,79222;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,79222;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
43,84254;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,84254;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,84254;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,84254;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,84254;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,84254;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
43,89424;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,89424;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,89424;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,89424;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,89424;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,89424;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
43,94571;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,94571;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,94571;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,94571;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,94571;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
43,94571;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,00045;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,00045;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,00045;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,00045;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,00045;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,00045;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,05137;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,05137;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,05137;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,05137;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,05137;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,05137;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,10604;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,10604;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,10604;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,10604;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,10604;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,10604;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,15697;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,15697;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,15697;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,15697;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,15697;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,15697;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,20919;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,20919;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,20919;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,20919;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,20919;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,20919;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,26052;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,26052;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,26052;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,26052;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,26052;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,26052;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,31264;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,31264;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,31264;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,31264;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,31264;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,31264;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,36269;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,36269;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,36269;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,36269;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,36269;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,36269;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,41347;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,41347;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,41347;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,41347;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,41347;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,41347;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,46621;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,46621;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,46621;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,46621;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,46621;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,46621;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,5181;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,5181;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,5181;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,5181;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,5181;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,5181;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,56876;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,56876;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,56876;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,56876;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,56876;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,56876;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,62027;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,62027;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,62027;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,62027;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,62027;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,62027;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,67181;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,67181;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,67181;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,67181;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,67181;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,67181;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,72349;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,72349;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,72349;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,72349;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,72349;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,72349;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,77555;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,77555;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,77555;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,77555;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,77555;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,77555;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,82806;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,82806;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,82806;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,82806;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,82806;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,82806;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,87986;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,87986;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,87986;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,87986;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,87986;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,87986;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,93295;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,93295;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,93295;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,93295;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,93295;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,93295;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
44,98558;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,98558;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,98558;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,98558;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,98558;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
44,98558;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,03674;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,03674;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,03674;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,03674;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,03674;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,03674;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,08815;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,08815;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,08815;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,08815;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,08815;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,08815;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,13882;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,13882;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,13882;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,13882;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,13882;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,13882;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,19122;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,19122;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,19122;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,19122;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,19122;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,19122;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,24305;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,24305;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,24305;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,24305;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,24305;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,24305;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,2961;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,2961;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,2961;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,2961;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,2961;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,2961;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,34641;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,34641;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,34641;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,34641;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,34641;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,34641;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,3974;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,3974;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,3974;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,3974;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,3974;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,3974;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,45016;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,45016;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,45016;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,45016;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,45016;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,45016;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,50188;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,50188;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,50188;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,50188;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,50188;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,50188;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,55418;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,55418;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,55418;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,55418;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,55418;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,55418;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,60553;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,60553;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,60553;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,60553;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,60553;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,60553;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,65695;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,65695;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,65695;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,65695;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,65695;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,65695;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,70869;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,70869;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,70869;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,70869;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,70869;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,70869;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,76092;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,76092;1;Right Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,76092;1;Left Hand;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,76092;1;Right Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,76092;1;Left Controller;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
45,76092;2;Cube;(0.00, 0.50, 5.60);(0.00, 0.00, 0.00)
45,8115;1;Main Camera;(0.00, 1.36, 0.00);(0.00, 0.00, 0.00)
